12784411|VI39-6204051-7D6|20|RENTAS|M|78|COAHUILA|CUATRO CIÉNEGAS|CUATRO CIÉNEGAS DE CARRANZA|27640|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784410|VI39-6202798-7D6|20|RENTAS|M|79|CIUDAD DE MÉXICO|COYOACÁN|CIUDAD DE MÉXICO|04960|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784409|VI39-6202774-7D6|20|RENTAS|F|87|YUCATÁN|MÉRIDA|MÉRIDA|97203|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784408|VI39-6202772-7D6|20|RENTAS|M|80|CIUDAD DE MÉXICO|TLÁHUAC|CIUDAD DE MÉXICO|13010|FALLECIMIENTO|94067.22|1|0|RENTA|0|0|0
12784407|VI39-6202693-7D6|20|RENTAS|M|85|CIUDAD DE MÉXICO|MIGUEL HIDALGO|CIUDAD DE MÉXICO|11590|FALLECIMIENTO|114600.4|1|0|RENTA|0|0|0
12784406|VI39-6180000-7D6|20|RENTAS|M|81|VERACRUZ|TUXPAN|TÚXPAM DE RODRÍGUEZ CANO|92870|FALLECIMIENTO|81247.18|1|0|RENTA|0|0|0
12784405|VI39-6173016-7D6|20|RENTAS|F|83|TAMAULIPAS|TAMPICO|TAMPICO|89130|FALLECIMIENTO|163670.52|1|0|RENTA|0|0|0
12784404|VI39-6172011-7D6|20|RENTAS|F|82|TAMAULIPAS|NUEVO LAREDO|NUEVO LAREDO|88000|FALLECIMIENTO|339022.91|1|0|RENTA|0|0|0
12784403|VI39-6165217-7D6|20|RENTAS|M|83|NUEVO LEÓN|SAN NICOLÁS DE LOS GARZA|SAN NICOLÁS DE LOS GARZA|66420|FALLECIMIENTO|224003.21|1|0|RENTA|0|0|0
12784402|VI39-6160269-7D6|20|RENTAS|M|83|NUEVO LEÓN|SAN PEDRO GARZA GARCÍA|SAN PEDRO GARZA GARCÍA|66220|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784401|VI39-6160268-7D6|20|RENTAS|M|83|NUEVO LEÓN|MONTERREY|MONTERREY|64610|RENTA|0|0|0|FALLECIMIENTO|210737.26|1|0
12784400|VI39-6160257-7D6|20|RENTAS|M|85|NUEVO LEÓN|GUADALUPE|GUADALUPE|67180|FALLECIMIENTO|84267.89|1|0|RENTA|0|0|0
12784399|VI39-6158958-7D6|20|RENTAS|F|81|BAJA CALIFORNIA|MEXICALI|MEXICALI|21230|FALLECIMIENTO|389223.36|1|0|RENTA|0|0|0
12784398|VI39-6140018-7D6|20|RENTAS|F|79|CHIHUAHUA|JUÁREZ|JUÁREZ|32060|FALLECIMIENTO|254678.4|1|0|RENTA|0|0|0
12784397|VI39-6130037-7D6|20|RENTAS|M|91|VERACRUZ|VERACRUZ|VERACRUZ|91720|FALLECIMIENTO|104259.65|1|0|RENTA|0|0|0
12784396|VI39-6126503-7D6|20|RENTAS|M|81|GUANAJUATO|LEÓN|LEÓN DE LOS ALDAMA|37150|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784395|VI39-6126412-7D6|20|RENTAS|M|83|GUANAJUATO|SALAMANCA|SALAMANCA|36700|FALLECIMIENTO|160820.51|1|0|RENTA|0|0|0
12784394|VI39-6126323-7D6|20|RENTAS|M|82|SAN LUIS POTOSÍ|SAN LUIS POTOSÍ|SAN LUIS POTOSÍ|78295|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784393|VI39-6125237-7D6|20|RENTAS|M|83|MICHOACÁN|URUAPAN|URUAPAN|60160|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
